Restaurant_ID,Restaurant_name,Cuisines,Address,Locality_verbose,Locality,City,Country_ID,Average_cost_for_two,Price_range,Aggregate_rating,Rating_text,Votes,Delivering_now,Online_delivery,Table_booking,order_menu,Menu_url,Events_url,Longitude,Latitude,Currency
15132,Bistro Flamme Bois,"Italian, Continental, Mexican, Lebanese","16-17, Green Park Avenue, Gurdev Nagar, Ludhiana","Gurdev Nagar, Ludhiana",Gurdev Nagar,Ludhiana,1,1500,3,4.1,Very Good,178,0,0,0,0,https://www.zomato.com/ludhiana/bistro-flamme-bois-gurdev-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/bistro-flamme-bois-gurdev-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.83133817,30.89999169,Rs.
15008,Hot Breads,"Continental, Chinese, Italian, Bakery","SCF 32, Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar",Ludhiana,1,800,2,4.2,Very Good,261,0,0,0,0,https://www.zomato.com/ludhiana/hot-breads-sarabha-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/hot-breads-sarabha-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.82172044,30.89323422,Rs.
18400368,Pirates Of Grill,"North Indian, Mughlai","2nd Floor, Sandhu Tower 2, Near Ansal Mall, Gurdev Nagar, Ludhiana","Gurdev Nagar, Ludhiana",Gurdev Nagar,Ludhiana,1,1300,3,3.9,Good,41,0,0,0,0,https://www.zomato.com/ludhiana/pirates-of-grill-gurdev-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/pirates-of-grill-gurdev-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
15309,Mocha,Cafe,"27 & 28 F, 1st Floor, Malhar Road, Gurdev Nagar, Ludhiana","Gurdev Nagar, Ludhiana",Gurdev Nagar,Ludhiana,1,800,2,3.7,Good,153,0,0,0,0,https://www.zomato.com/ludhiana/mocha-gurdev-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/mocha-gurdev-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.82210299,30.89520443,Rs.
18444271,Hawai Adda,"North Indian, Chinese, Continental","Verka Park, Ferozpur Road, Aggar Nagar, Ludhiana","Aggar Nagar, Ludhiana",Aggar Nagar,Ludhiana,1,1500,3,3.5,Good,17,0,0,0,0,https://www.zomato.com/ludhiana/hawai-adda-13-aggar-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/hawai-adda-13-aggar-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
15705,Kitchen At 95 - Hyatt Regency,"Mediterranean, Chinese, Continental","Hyatt Regency, Site 4, Ferozepur Road, Rajguru Nagar, Ludhiana","Hyatt Regency, Rajguru Nagar, Ludhiana","Hyatt Regency, Rajguru Nagar",Ludhiana,1,2000,4,4.3,Very Good,87,0,0,0,0,https://www.zomato.com/ludhiana/kitchen-at-95-hyatt-regency-rajguru-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/kitchen-at-95-hyatt-regency-rajguru-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.78697577,30.88581363,Rs.
15717,The BrewMaster - The Mix Fine Dine,"North Indian, Continental","3rd Floor, Westend Mall, Rajguru Nagar, Ludhiana","Westend Mall, Rajguru Nagar, Ludhiana","Westend Mall, Rajguru Nagar",Ludhiana,1,1500,3,3.9,Good,154,0,0,0,0,https://www.zomato.com/ludhiana/the-brewmaster-the-mix-fine-dine-rajguru-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/the-brewmaster-the-mix-fine-dine-rajguru-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.78825854,30.88591491,Rs.
15005,Indian Summer,"North Indian, Chinese","SCF 13/14, F Block, BRS Nagar, Ludhiana","BRS Nagar, Ludhiana",BRS Nagar,Ludhiana,1,1400,3,4.1,Very Good,191,0,0,0,0,https://www.zomato.com/ludhiana/indian-summer-brs-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/indian-summer-brs-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.80489259,30.88722034,Rs.
15774,Belfrance Luxury Chocolates,"Cafe, Continental, Italian, Bakery","SCF 32 C Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar",Ludhiana,1,1100,3,4.4,Very Good,138,0,0,0,0,https://www.zomato.com/BelfranceLudhiana/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/BelfranceLudhiana/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.82181666,30.893244,Rs.
15221,Basant,"North Indian, Chinese, South Indian, Fast Food","Fountain Chowk, Civil Lines, Ludhiana","Civil Lines, Ludhiana",Civil Lines,Ludhiana,1,400,1,3.9,Good,109,0,0,0,0,https://www.zomato.com/ludhiana/basant-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/basant-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.83981965,30.91405691,Rs.
15239,Basant Restaurant,"North Indian, Chinese, Fast Food","Urban Estate, Main Market, Phase 1, Dugri, Ludhiana","A Hotel, Gurdev Nagar, Ludhiana","A Hotel, Gurdev Nagar",Ludhiana,1,800,2,3.6,Good,93,0,0,0,0,https://www.zomato.com/ludhiana/basant-restaurant-dugri/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/basant-restaurant-dugri/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.84273856,30.87398772,Rs.
15104,Nando's,"Portuguese, African","SCO 35 & 36, Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar",Ludhiana,1,1200,3,3.8,Good,156,0,0,0,0,https://www.zomato.com/ludhiana/nandos-sarabha-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/nandos-sarabha-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.8214948,30.89308145,Rs.
15368,Spice Cube,"North Indian, Chinese, Continental","Near Gate 1, Kartar Bhawan, Ferozepur Road, PAU, Ludhiana","PAU, Ludhiana",PAU,Ludhiana,1,1000,3,3.5,Good,116,0,0,0,0,https://www.zomato.com/ludhiana/spice-cube-pau/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/spice-cube-pau/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.80934606,30.89958432,Rs.
15777,District 6,"European, Chinese","4th Floor, Silver Arch Mall, Ferozpur Road, Gurdev Nagar, Ludhiana","Silver Arc Mall, Gurdev Nagar, Ludhiana","Silver Arc Mall, Gurdev Nagar",Ludhiana,1,1600,3,3.8,Good,53,0,0,0,0,https://www.zomato.com/ludhiana/district-6-gurdev-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/district-6-gurdev-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.82680825,30.90287228,Rs.
15078,Domino's Pizza,"Pizza, Fast Food","SCF 21, Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar",Ludhiana,1,700,2,3.6,Good,86,0,0,0,0,https://www.zomato.com/ludhiana/dominos-pizza-sarabha-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/ludhiana/dominos-pizza-sarabha-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,75.82219854,30.89285962,Rs.
2100702,Barbeque Nation,North Indian,"2nd Floor, Adityam Building, Ulubari, Guwahati","Ulubari, Guwahati",Ulubari,Guwahati,1,1500,4,4.9,Excellent,774,0,0,0,0,https://www.zomato.com/guwahati/barbeque-nation-ulubari/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/barbeque-nation-ulubari/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.759857,26.172119,Rs.
18224282,Three Guys,"Continental, North Indian, Chinese, Arabian, Thai","R.G.B Road, Zonali, Near Jonali Bus Stop, Zoo Tiniali, Guwahati","Zoo Tiniali, Guwahati",Zoo Tiniali,Guwahati,1,700,2,4.3,Very Good,233,0,0,0,0,https://www.zomato.com/guwahati/three-guys-zoo-tiniali/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/three-guys-zoo-tiniali/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.77896976,26.16767011,Rs.
18381932,The Zouq : Resto-Cafe,"Cafe, North Indian, Italian","1st Floor, Royal Orchard, House 1, By Lane 2, Near Arohan and Passport Office, Dispur, Guwahati","Dispur, Guwahati",Dispur,Guwahati,1,500,2,4.1,Very Good,124,0,0,0,0,https://www.zomato.com/guwahati/the-zouq-resto-cafe-dispur/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/the-zouq-resto-cafe-dispur/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2100921,Brooklyn Blues,"Continental, European","4th Floor, Dona Planet Mall, G. S. Road, Christian Basti, Guwahati","Christian Basti, Guwahati",Christian Basti,Guwahati,1,1400,3,4.2,Very Good,110,0,0,0,0,https://www.zomato.com/guwahati/brooklyn-blues-christian-basti/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/brooklyn-blues-christian-basti/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
18384506,The Basement Café,Cafe,"R.G. Baruah Road, Near Guwahati Commerece College, Chandmari, Guwahati","Chandmari, Guwahati",Chandmari,Guwahati,1,600,2,4.7,Excellent,126,0,0,0,0,https://www.zomato.com/guwahati/the-basement-café-chandmari/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/the-basement-café-chandmari/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.77524608,26.1802428,Rs.
2100870,The Woking Mama,"Chinese, Thai, Japanese, Asian","4th Floor, Dona Planet Multiplex Mall, D. Neog Path, GS Road, Christian Basti, Guwahati","Christian Basti, Guwahati",Christian Basti,Guwahati,1,1300,3,4.4,Very Good,129,0,0,0,0,https://www.zomato.com/guwahati/the-woking-mama-christian-basti/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/the-woking-mama-christian-basti/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2100101,Yo! China,Chinese,"1st Floor, Adityam Building,Borthakur Mall Road, Ulubari, Guwahati","Ulubari, Guwahati",Ulubari,Guwahati,1,800,3,3.6,Good,327,0,0,0,0,https://www.zomato.com/guwahati/yo-china-ulubari/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/yo-china-ulubari/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.75816667,26.171,Rs.
2100719,The Corner Cafe,"Cafe, Continental","Navin Bhawan, Lamb Road, Ambari, Uzan Bazaar Guwahti, Uzan Bazaar, Guwahati","Uzan Bazaar, Guwahati",Uzan Bazaar,Guwahati,1,850,3,4.1,Very Good,179,0,0,0,0,https://www.zomato.com/guwahati/the-corner-cafe-uzan-bazaar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/the-corner-cafe-uzan-bazaar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
18397909,BrewBakes,"Cafe, Continental, Chinese","Near Six Mile Flyover, above Domino's Pizza, Six Mile, Guwahati G.S. Road","Six Mile, Guwahati",Six Mile,Guwahati,1,500,2,4,Very Good,28,0,0,0,0,https://www.zomato.com/guwahati/brewbakes-six-mile/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/brewbakes-six-mile/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.806493,26.13298761,Rs.
2100478,Terra Mayaa Restaurant and Lounge,"North Indian, Continental, Italian, Chinese","6th Floor, Anil Plaza 2, G.S. Road, Christian Basti, Guwahati","Anil Plaza, Christian Basti, Guwahati","Anil Plaza, Christian Basti",Guwahati,1,1400,3,3.9,Good,360,0,0,0,0,https://www.zomato.com/guwahati/terra-mayaa-lounge-christian-basti/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/terra-mayaa-lounge-christian-basti/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.77393191,26.1614901,Rs.
2100712,Mocha,"Cafe, Italian","Anil Plaza 2, G.S Road, Christian Basti, Guwahati","Anil Plaza, Christian Basti, Guwahati","Anil Plaza, Christian Basti",Guwahati,1,800,3,4.6,Excellent,394,0,0,0,0,https://www.zomato.com/guwahati/mocha-christian-basti/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/mocha-christian-basti/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.773932,26.16149,Rs.
2100565,Confucius,"Chinese, Thai","Near VLCC, G.S. Road, Christian Basti, Guwahati","Christian Basti, Guwahati",Christian Basti,Guwahati,1,750,3,4.1,Very Good,304,0,0,0,0,https://www.zomato.com/guwahati/confucius-christian-basti/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/confucius-christian-basti/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.77739722,26.15735,Rs.
2100322,4 Seasons,"Chinese, North Indian","Opposite Institute of Social Science, Bhuban Road, Uzan Bazaar, Guwahati","Uzan Bazaar, Guwahati",Uzan Bazaar,Guwahati,1,300,1,3.6,Good,142,0,0,0,0,https://www.zomato.com/guwahati/4-seasons-uzan-bazaar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/4-seasons-uzan-bazaar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.75316667,26.19166667,Rs.
2100849,Café Riverrun,"Continental, Juices, Cafe, Desserts, Salad, Italian","47, Mahatma Gandhi Road, Uzan Bazaar, FabIndia Building, Guwahati ","Uzan Bazaar, Guwahati",Uzan Bazaar,Guwahati,1,500,2,4.2,Very Good,99,0,0,0,0,https://www.zomato.com/guwahati/café-riverrun-uzan-bazaar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/café-riverrun-uzan-bazaar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.75386279,26.19376437,Rs.
2100074,Shanghai Salsa,"Continental, Fast Food, Chinese, Charcoal Grill, Mexican","37, 1st Floor, Hatigarh Chariali, Mother Teresa Road, Zoo Tiniali Area, Zoo Tiniali, Guwahati","Zoo Tiniali, Guwahati",Zoo Tiniali,Guwahati,1,1000,3,4,Very Good,256,0,0,0,0,https://www.zomato.com/guwahati/shanghai-salsa-zoo-tiniali/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/shanghai-salsa-zoo-tiniali/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.78535556,26.17221667,Rs.
2100861,Underdoggs Sports Bar & Grill,"North Indian, Continental","1st Floor, Central Mall, G.S. Road, Sree Nagar, Christian Basti, Guwahati","Christian Basti, Guwahati",Christian Basti,Guwahati,1,1650,4,4.4,Very Good,222,0,0,0,0,https://www.zomato.com/guwahati/underdoggs-sports-bar-grill-christian-basti/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/underdoggs-sports-bar-grill-christian-basti/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2100676,Chung Fa,Chinese,"Zoo Narengi Road, Geetanagar, Zoo Tiniali Area, Guwahati, Zoo Tiniali, Guwahati","Zoo Tiniali, Guwahati",Zoo Tiniali,Guwahati,1,600,2,4.3,Very Good,369,0,0,0,0,https://www.zomato.com/guwahati/chung-fa-zoo-tiniali/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/chung-fa-zoo-tiniali/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.783,26.17266667,Rs.
18480196,Fat Belly,"Asian, Chinese, Tibetan","Opposite Rabindra Bhawan, GNB Road, Ambari, Dighalipukhuri East, Uzan Bazaar, Guwahati","Uzan Bazaar, Guwahati",Uzan Bazaar,Guwahati,1,500,2,4.1,Very Good,25,0,0,0,0,https://www.zomato.com/guwahati/fat-belly-uzan-bazaar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/fat-belly-uzan-bazaar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.75222128,26.18571587,Rs.
2100108,Strawberry Fields,Cafe,"Chakradhar Villa, Opposite All India Radio, Chandmari, Guwahati","Chandmari, Guwahati",Chandmari,Guwahati,1,500,2,4.1,Very Good,290,0,0,0,0,https://www.zomato.com/guwahati/strawberry-fields-chandmari/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/strawberry-fields-chandmari/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,91.77495472,26.18470185,Rs.
2100776,Ziya,"Continental, Chinese","Opposite 5th By-Lane, Mother Teresa Road, Zoo Road, Zoo Tiniali, Guwahati","Zoo Tiniali, Guwahati",Zoo Tiniali,Guwahati,1,700,2,4.3,Very Good,96,0,0,0,0,https://www.zomato.com/guwahati/ziya-zoo-tiniali/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/guwahati/ziya-zoo-tiniali/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2200011,Makhan Fish and Chicken Corner,"North Indian, Chinese","21-A, Near Madaan Hospital, Majitha Road, Basant Nagar, Amritsar","Basant Nagar, Amritsar",Basant Nagar,Amritsar,1,700,2,3.4,Average,345,0,0,0,0,https://www.zomato.com/amritsar/makhan-fish-and-chicken-corner-basant-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/makhan-fish-and-chicken-corner-basant-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.884359,31.64362,Rs.
2200044,Bharawan Da Dhaba,"North Indian, Fast Food","Near Amritsar Municipal Corporation, Town Hall, Amritsar","Town Hall, Amritsar",Town Hall,Amritsar,1,500,2,3.5,Good,461,0,0,0,0,https://www.zomato.com/amritsar/bharawan-da-dhaba-town-hall/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/bharawan-da-dhaba-town-hall/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.87833333,31.62615278,Rs.
2200045,The Kulcha Land,"North Indian, Street Food","Opposite M.K Hotel, District Shopping Centre, Ranjit Avenue, Amritsar","Ranjit Avenue, Amritsar",Ranjit Avenue,Amritsar,1,200,1,3.9,Good,206,0,0,0,0,https://www.zomato.com/amritsar/the-kulcha-land-ranjit-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/the-kulcha-land-ranjit-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.86416667,31.65319167,Rs.
2200132,Brothers Dhaba,North Indian,"Golden Temple Out Road, Opposite Amritsar Municipal Corporation, Town Hall, Amritsar","Town Hall, Amritsar",Town Hall,Amritsar,1,500,2,3.8,Good,276,0,0,0,0,https://www.zomato.com/amritsar/brothers-dhaba-town-hall/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/brothers-dhaba-town-hall/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.877666,31.625981,Rs.
2200078,Charming Chicken,North Indian,"Shop 3, Opposite Nari Nikaten, Majithia Road, Near Basant Nagar, Amritsar","Basant Nagar, Amritsar",Basant Nagar,Amritsar,1,300,1,3.9,Good,151,0,0,0,0,https://www.zomato.com/amritsar/charming-chicken-basant-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/charming-chicken-basant-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.884384,31.644532,Rs.
2200153,Kanha Sweets,Fast Food,"Shop 1, Opposite Bijli Pehalwan Mandir, Lawrence Road, White Avenue, Amritsar","White Avenue, Amritsar",White Avenue,Amritsar,1,150,1,4.1,Very Good,140,0,0,0,0,https://www.zomato.com/amritsar/kanha-sweets-white-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/kanha-sweets-white-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2200055,Beera Chicken Corner,North Indian,"Opposite Bandari Hospital, Sehaj Avenue, Majitha Road, Near White Avenue, Amritsar","White Avenue, Amritsar",White Avenue,Amritsar,1,500,2,3.8,Good,192,0,0,0,0,https://www.zomato.com/amritsar/beera-chicken-corner-white-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/beera-chicken-corner-white-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.883997,31.641991,Rs.
2200236,Brothers' Amritsari Dhaba,North Indian,"Phawara Chowk, Town Hall, Amritsar","Town Hall, Amritsar",Town Hall,Amritsar,1,400,2,3.8,Good,71,0,0,0,0,https://www.zomato.com/amritsar/brothers-amritsari-dhaba-town-hall/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/brothers-amritsari-dhaba-town-hall/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.87957778,31.62261111,Rs.
2200033,La Roma Pizzeria,"Fast Food, Italian","SCO 6, District Shopping Complex, Ranjit Avenue, Amritsar","Ranjit Avenue, Amritsar",Ranjit Avenue,Amritsar,1,400,2,3.5,Good,111,0,0,0,0,https://www.zomato.com/amritsar/la-roma-pizzeria-ranjit-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/la-roma-pizzeria-ranjit-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.86299167,31.65044167,Rs.
2200175,Gurdas Ram Jalebi Wala,Mithai,"Near Golden Temple, Town Hall, Amritsar","Town Hall, Amritsar",Town Hall,Amritsar,1,100,1,4.1,Very Good,104,0,0,0,0,https://www.zomato.com/amritsar/gurdas-ram-jalebi-wala-town-hall/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/gurdas-ram-jalebi-wala-town-hall/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2200043,Bade Bhai Ka Brothers' Dhaba,"North Indian, Fast Food","Near Amritsar Municipal Corporation, Town Hall, Amritsar","Town Hall, Amritsar",Town Hall,Amritsar,1,500,2,3.7,Good,94,0,0,0,0,https://www.zomato.com/amritsar/bade-bhai-ka-brothers-dhaba-town-hall/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/bade-bhai-ka-brothers-dhaba-town-hall/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.87461944,31.62394722,Rs.
2200030,Crystal Restaurant,"North Indian, Mughlai","Crystal Chowk, Queens Road, INA Colony, Amritsar","INA Colony, Amritsar",INA Colony,Amritsar,1,800,3,3.4,Average,122,0,0,0,0,https://www.zomato.com/amritsar/crystal-restaurant-ina-colony/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/crystal-restaurant-ina-colony/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.875878,31.635658,Rs.
